Date,Hour,Rank,Topic,Volume
2019-01-09,14:03,3,#TheLiesWeAllTellOurselves,21.360
2019-01-09,14:03,4,#TheTitleOfMyTEDTalk,0
2019-01-09,14:03,5,#WednesdayWisdom,106.439
2019-01-09,14:03,6,Freddie Kitchens,21.935
2019-01-09,14:03,7,Vic Fangio,19.536
2019-01-09,14:03,8,Gregg Williams,0
2019-01-09,14:03,9,FEMA,85.310
2019-01-09,14:03,10,#iHeartAwards,1.633.116
2019-01-09,14:33,1,#LawEnforcementAppreciationDay,42.564
2019-01-09,14:33,2,#TheTitleOfMyTEDTalk,0
2019-01-09,14:33,3,Jeff Bezos,49.134
2019-01-09,14:33,4,#TheLiesWeAllTellOurselves,22.464
2019-01-09,14:33,5,#WednesdayWisdom,109.146
2019-01-09,14:33,6,#iHeartAwards,1.749.038
2019-01-09,14:33,7,Freddie Kitchens,22.626
2019-01-09,14:33,8,Gregg Williams,0
2019-01-09,14:33,9,Vic Fangio,20.102
2019-01-09,14:33,10,FEMA,90.754
2019-01-09,15:01,1,#TheTitleOfMyTEDTalk,0
2019-01-09,15:01,2,#LawEnforcementAppreciationDay,45.642
2019-01-09,15:01,3,Jeff Bezos,52.669
2019-01-09,15:01,4,#TheLiesWeAllTellOurselves,23.585
2019-01-09,15:01,5,#WednesdayWisdom,111.322
2019-01-09,15:01,6,Tom Steyer,0
2019-01-09,15:01,7,#iHeartAwards,1.861.715
2019-01-09,15:01,8,Mark Murphy,0
2019-01-09,15:01,9,Freddie Kitchens,22.945
2019-01-09,15:01,10,Vic Fangio,20.281
2019-01-09,15:36,1,#TheTitleOfMyTEDTalk,0
2019-01-09,15:36,2,#LawEnforcementAppreciationDay,48.775
2019-01-09,15:36,3,Jeff Bezos,56.373
2019-01-09,15:36,4,#TheLiesWeAllTellOurselves,24.913
2019-01-09,15:36,5,Tom Steyer,0
2019-01-09,15:36,6,#iHeartAwards,1.994.474
2019-01-09,15:36,7,Freddie Kitchens,23.768
2019-01-09,15:36,8,#INeedADoctorsNoteFor,0
2019-01-09,15:36,9,Mark Murphy,0
2019-01-09,15:36,10,Vic Fangio,20.728
2019-01-09,16:06,1,#TheTitleOfMyTEDTalk,0
2019-01-09,16:06,2,#LawEnforcementAppreciationDay,51.902
2019-01-09,16:06,3,#FarmFlicks,0
2019-01-09,16:06,4,Jeff Bezos,59.260
2019-01-09,16:06,5,#TheLiesWeAllTellOurselves,25.946
2019-01-09,16:06,6,Tom Steyer,0
2019-01-09,16:06,7,#iHeartAwards,2.082.578
2019-01-09,16:06,8,Bob Wylie,0
2019-01-09,16:06,9,Freddie Kitchens,24.072
2019-01-09,16:06,10,Vic Fangio,20.911
2019-01-09,16:36,1,#TheTitleOfMyTEDTalk,0
2019-01-09,16:36,2,#FarmFlicks,0
2019-01-09,16:36,3,#LawEnforcementAppreciationDay,54.571
2019-01-09,16:36,4,Jeff Bezos,61.437
2019-01-09,16:36,5,#TheLiesWeAllTellOurselves,26.906
2019-01-09,16:36,6,Tom Steyer,0
2019-01-09,16:36,7,Bob Wylie,0
2019-01-09,16:36,8,#iHeartAwards,2.167.370
2019-01-09,16:36,9,Shelby Miller,0
2019-01-09,16:36,10,FEMA,107.557
2019-01-09,17:06,1,#TheTitleOfMyTEDTalk,0
2019-01-09,17:06,2,#FarmFlicks,0
2019-01-09,17:06,3,#LawEnforcementAppreciationDay,57.032
2019-01-09,17:06,4,Jeff Bezos,64.142
2019-01-09,17:06,5,#WhiteHouseSitcoms,0
2019-01-09,17:06,6,Glass,65.804
2019-01-09,17:06,7,Tom Steyer,10.410
2019-01-09,17:06,8,#iHeartAwards,2.243.409
2019-01-09,17:06,9,Bob Wylie,0
2019-01-09,17:06,10,Members Only Vol,0
2019-01-09,17:36,1,#TheTitleOfMyTEDTalk,0
2019-01-09,17:36,2,#WhiteHouseSitcoms,0
2019-01-09,17:36,3,#FarmFlicks,0
2019-01-09,17:36,4,Jeff Bezos,67.020
2019-01-09,17:36,5,Glass,67.989
2019-01-09,17:36,6,Geoff,0
2019-01-09,17:36,7,Tom Steyer,11.701
2019-01-09,17:36,8,Coast Guard,34.522
2019-01-09,17:36,9,#iHeartAwards,2.317.100
2019-01-09,17:36,10,Bob Wylie,0
2019-01-09,18:06,1,#TheTitleOfMyTEDTalk,0
2019-01-09,18:06,2,Adam Gase,0
2019-01-09,18:06,3,#WhiteHouseSitcoms,0
2019-01-09,18:06,4,#FarmFlicks,0
2019-01-09,18:06,5,#ChicagoMed,0
2019-01-09,18:06,6,Geoff,0
2019-01-09,18:06,7,#ClearTheAir,0
2019-01-09,18:06,8,Glass,67.536
2019-01-09,18:06,9,Matt Rhule,0
2019-01-09,18:06,10,Coast Guard,36.178
2019-01-09,18:36,1,Adam Gase,11.520
2019-01-09,18:36,2,#TheTitleOfMyTEDTalk,10.769
2019-01-09,18:36,3,Jets,48.359
2019-01-09,18:36,4,#WhiteHouseSitcoms,0
2019-01-09,18:36,5,#ChicagoMed,0
2019-01-09,18:36,6,#TheGoldbergs,0
2019-01-09,18:36,7,#WWENXT,0
2019-01-09,18:36,8,McCarthy,53.396
2019-01-09,18:36,9,Geoff,0
2019-01-09,18:36,10,Coast Guard,38.460
2019-01-09,19:06,1,Adam Gase,14.177
2019-01-09,19:06,2,#TheTitleOfMyTEDTalk,11.634
2019-01-09,19:06,3,#WhiteHouseSitcoms,0
2019-01-09,19:06,4,Jets,53.122
2019-01-09,19:06,5,#LHHMIA,0
2019-01-09,19:06,6,#ChicagoMed,0
2019-01-09,19:06,7,#TheGoldbergs,0
2019-01-09,19:06,8,Geoff,10.384
2019-01-09,19:06,9,McCarthy,56.345
2019-01-09,19:06,10,George Hill,0
2019-01-09,19:34,1,#maskedsinger,0
2019-01-09,19:34,2,Adam Gase,15.940
2019-01-09,19:34,3,#WhiteHouseSitcoms,0
2019-01-09,19:34,4,#TheTitleOfMyTEDTalk,12.371
2019-01-09,19:34,5,Jets,56.250
2019-01-09,19:34,6,Tommy Chong,0
2019-01-09,19:34,7,#LHHMIA,0
2019-01-09,19:34,8,Joey Fatone,0
2019-01-09,19:34,9,Markus Howard,0
2019-01-09,19:34,10,Ricki Lake,0
2019-01-09,20:04,1,#TheMaskedSinger,31.154
2019-01-09,20:04,2,Tommy Chong,0
2019-01-09,20:04,3,Adam Gase,17.325
2019-01-09,20:04,4,Gladys Knight,0
2019-01-09,20:04,5,#maskedsingerfox,0
2019-01-09,20:04,6,Markus Howard,0
2019-01-09,20:04,7,#WhiteHouseSitcoms,10.649
2019-01-09,20:04,8,Tina Turner,0
2019-01-09,20:04,9,#BlackInkCHI,0
2019-01-09,20:04,10,#TheTitleOfMyTEDTalk,12.909
2019-01-09,20:34,1,#TheMaskedSinger,33.747
2019-01-09,20:34,2,Tommy Chong,0
2019-01-09,20:34,3,Adam Gase,18.456
2019-01-09,20:34,4,Gladys Knight,0
2019-01-09,20:34,5,#maskedsingerfox,0
2019-01-09,20:34,6,#WhiteHouseSitcoms,11.854
2019-01-09,20:34,7,Markus Howard,0
2019-01-09,20:34,8,Tina Turner,0
2019-01-09,20:34,9,#BlackInkCHI,0
2019-01-09,20:34,10,#BeeMask,0
2019-01-09,21:04,1,#TheMaskedSinger,35.280
2019-01-09,21:04,2,Tommy Chong,0
2019-01-09,21:04,3,Kyler Murray,10.720
2019-01-09,21:04,4,Adam Gase,19.301
2019-01-09,21:04,5,Gladys Knight,0
2019-01-09,21:04,6,#WhiteHouseSitcoms,12.944
2019-01-09,21:04,7,Giannis,27.260
2019-01-09,21:04,8,#maskedsingerfox,0
2019-01-09,21:04,9,Markus Howard,0
2019-01-09,21:04,10,#ChicagoPD,0
2019-01-09,21:34,1,#TheMaskedSinger,36.592
2019-01-09,21:34,2,Kyler Murray,13.964
2019-01-09,21:34,3,Tommy Chong,0
2019-01-09,21:34,4,#WhiteHouseSitcoms,13.905
2019-01-09,21:34,5,Adam Gase,19.956
2019-01-09,21:34,6,Gladys Knight,0
2019-01-09,21:34,7,Markus Howard,0
2019-01-09,21:34,8,Giannis,32.134
2019-01-09,21:34,9,#ChicagoPD,0
2019-01-09,21:34,10,#maskedsingerfox,0
2019-01-09,22:04,1,#TheMaskedSinger,37.636
2019-01-09,22:04,2,Kyler Murray,15.551
2019-01-09,22:04,3,#WhiteHouseSitcoms,14.681
2019-01-09,22:04,4,Adam Gase,20.444
2019-01-09,22:04,5,Tommy Chong,0
2019-01-09,22:04,6,Grandal,0
2019-01-09,22:04,7,Gladys Knight,0
2019-01-09,22:04,8,Markus Howard,0
2019-01-09,22:04,9,Giannis,35.940
2019-01-09,22:04,10,#ChicagoPD,0
2019-01-09,22:34,1,#TheMaskedSinger,39.546
2019-01-09,22:34,2,Kyler Murray,16.582
2019-01-09,22:34,3,Kyle Kuzma,0
2019-01-09,22:34,4,#WhiteHouseSitcoms,15.374
2019-01-09,22:34,5,Grandal,0
2019-01-09,22:34,6,Tommy Chong,0
2019-01-09,22:34,7,Adam Gase,20.856
2019-01-09,22:34,8,Markus Howard,0
2019-01-09,22:34,9,Gladys Knight,0
2019-01-09,22:34,10,#NapsIn4Words,0
2019-01-09,23:04,1,#TheMaskedSinger,41.206
2019-01-09,23:04,2,Kuzma,16.377
2019-01-09,23:04,3,Kyler Murray,17.340
2019-01-09,23:04,4,#WhiteHouseSitcoms,15.995
2019-01-09,23:04,5,Tommy Chong,0
2019-01-09,23:04,6,Pistons,0
2019-01-09,23:04,7,Michael Beasley,0
2019-01-09,23:04,8,grandal,0
2019-01-09,23:04,9,Adam Gase,21.112
2019-01-09,23:04,10,Gladys Knight,0
2019-01-09,23:37,1,#TheMaskedSinger,42.286
2019-01-09,23:37,2,Kyle Kuzma,11.012
2019-01-09,23:37,3,Kyler Murray,17.981
2019-01-09,23:37,4,#WhiteHouseSitcoms,16.727
2019-01-09,23:37,5,Pistons,0
2019-01-09,23:37,6,Michael Beasley,0
2019-01-09,23:37,7,Tommy Chong,0
2019-01-09,23:37,8,Grandal,0
2019-01-09,23:37,9,Adam Gase,21.333
2019-01-09,23:37,10,Blake Griffin,0
2019-01-10,00:02,1,#TheMaskedSinger,42.751
2019-01-10,00:02,2,Kyle Kuzma,12.210
2019-01-10,00:02,3,Kyler Murray,18.326
2019-01-10,00:02,4,#WhiteHouseSitcoms,17.125
2019-01-10,00:02,5,Pistons,0
2019-01-10,00:02,6,Michael Beasley,0
2019-01-10,00:02,7,Tommy Chong,0
2019-01-10,00:02,8,Grandal,0
2019-01-10,00:02,9,#DogsAreBetterThanPeople,0
2019-01-10,00:02,10,Adam Gase,21.435
2019-01-10,00:32,1,#TheMaskedSinger,43.373
2019-01-10,00:32,2,Kyle Kuzma,13.267
2019-01-10,00:32,3,Kyler Murray,18.613
2019-01-10,00:32,4,#WhiteHouseSitcoms,17.535
2019-01-10,00:32,5,Pistons,0
2019-01-10,00:32,6,Virtual Hydlide,0
2019-01-10,00:32,7,Michael Beasley,0
2019-01-10,00:32,8,#DogsAreBetterThanPeople,0
2019-01-10,00:32,9,tommy chong,0
2019-01-10,00:32,10,Grandal,0
2019-01-10,01:02,1,#TheMaskedSinger,43.865
2019-01-10,01:02,2,Kyle Kuzma,13.979
2019-01-10,01:02,3,Virtual Hydlide,0
2019-01-10,01:02,4,Kyler Murray,18.826
2019-01-10,01:02,5,#WhiteHouseSitcoms,17.970
2019-01-10,01:02,6,Pistons,0
2019-01-10,01:02,7,#DogsAreBetterThanPeople,0
2019-01-10,01:02,8,Michael Beasley,0
2019-01-10,01:02,9,Tommy Chong,0
2019-01-10,01:02,10,Grandal,0
2019-01-10,01:37,1,#TheMaskedSinger,44.453
2019-01-10,01:37,2,Kyle Kuzma,14.737
2019-01-10,01:37,3,Virtual Hydlide,0
2019-01-10,01:37,4,Kyler Murray,19.077
2019-01-10,01:37,5,Urban Yeti,0
2019-01-10,01:37,6,#WhiteHouseSitcoms,18.260
2019-01-10,01:37,7,Pistons,10.144
2019-01-10,01:37,8,#DogsAreBetterThanPeople,0
2019-01-10,01:37,9,Michael Beasley,0
2019-01-10,01:37,10,Do What U Want,0
2019-01-10,02:02,1,#TheMaskedSinger,44.775
2019-01-10,02:02,2,Kyle Kuzma,15.058
2019-01-10,02:02,3,virtual hydlide,0
2019-01-10,02:02,4,Kyler Murray,19.210
2019-01-10,02:02,5,Urban Yeti,0
2019-01-10,02:02,6,#WhiteHouseSitcoms,18.504
2019-01-10,02:02,7,Do What U Want,0
2019-01-10,02:02,8,#DogsAreBetterThanPeople,0
2019-01-10,02:02,9,pistons,10.280
2019-01-10,02:02,10,Geoff,18.131
2019-01-10,02:37,1,Kyle Kuzma,15.427
2019-01-10,02:37,2,virtual hydlide,0
2019-01-10,02:37,3,Kyler Murray,19.358
2019-01-10,02:37,4,Urban Yeti,0
2019-01-10,02:37,5,Do What U Want,0
2019-01-10,02:37,6,Geoff,18.624
2019-01-10,02:37,7,#WhiteHouseSitcoms,18.776
2019-01-10,02:37,8,#DogsAreBetterThanPeople,0
2019-01-10,02:37,9,pistons,10.463
2019-01-10,02:37,10,#ThursdayThoughts,27.027
2019-01-10,03:07,1,Kyle Kuzma,15.689
2019-01-10,03:07,2,#ThursdayThoughts,29.235
2019-01-10,03:07,3,Geoff,18.861
2019-01-10,03:07,4,virtual hydlide,0
2019-01-10,03:07,5,Do What U Want,0
2019-01-10,03:07,6,Kyler Murray,19.457
2019-01-10,03:07,7,Urban Yeti,0
2019-01-10,03:07,8,#DogsAreBetterThanPeople,0
2019-01-10,03:07,9,Mohawk & Headphone Jack,0
2019-01-10,03:07,10,#WeirdTimesToSayThanks,0
2019-01-10,03:37,1,#ThursdayThoughts,31.547
2019-01-10,03:37,2,Kyle Kuzma,15.924
2019-01-10,03:37,3,Do What U Want,0
2019-01-10,03:37,4,#WeirdTimesToSayThanks,0
2019-01-10,03:37,5,Geoff,19.238
2019-01-10,03:37,6,virtual hydlide,0
2019-01-10,03:37,7,#ThursdayMotivation,10.908
2019-01-10,03:37,8,Urban Yeti,0
2019-01-10,03:37,9,#DogsAreBetterThanPeople,0
2019-01-10,03:37,10,Mohawk & Headphone Jack,0
2019-01-10,04:02,1,#ThursdayThoughts,33.210
2019-01-10,04:02,2,#WeirdTimesToSayThanks,0
2019-01-10,04:02,3,#bfc530,0
2019-01-10,04:02,4,#DogsAreBetterThanPeople,0
2019-01-10,04:02,5,Kyle Kuzma,16.140
2019-01-10,04:02,6,#ThursdayMotivation,11.612
2019-01-10,04:02,7,Do What U Want,0
2019-01-10,04:02,8,Geoff,19.368
2019-01-10,04:02,9,Mohawk & Headphone Jack,0
2019-01-10,04:02,10,urban yeti,0
2019-01-10,04:37,1,#ThursdayThoughts,35.941
2019-01-10,04:37,2,#ThursdayMotivation,12.749
2019-01-10,04:37,3,#WeirdTimesToSayThanks,0
2019-01-10,04:37,4,#DogsAreBetterThanPeople,0
2019-01-10,04:37,5,#bfc530,0
2019-01-10,04:37,6,Kyle Kuzma,16.475
2019-01-10,04:37,7,Do What U Want,0
2019-01-10,04:37,8,Good Thursday,0
2019-01-10,04:37,9,Geoff,19.663
2019-01-10,04:37,10,Thankful Thursday,0
2019-01-10,05:02,1,#ThursdayThoughts,38.060
2019-01-10,05:02,2,#WeirdPlacesToHideMoney,0
2019-01-10,05:02,3,#ThursdayMotivation,13.646
2019-01-10,05:02,4,#WeirdTimesToSayThanks,0
2019-01-10,05:02,5,#DogsAreBetterThanPeople,0
2019-01-10,05:02,6,Happy Friday Eve,0
2019-01-10,05:02,7,Do What U Want,0
2019-01-10,05:02,8,Good Thursday,0
2019-01-10,05:02,9,Kuzma,31.102
2019-01-10,05:02,10,Geoff,19.676
2019-01-10,05:32,1,#ThursdayThoughts,41.208
2019-01-10,05:32,2,#WeirdPlacesToHideMoney,0
2019-01-10,05:32,3,#ThursdayMotivation,14.806
2019-01-10,05:32,4,#ThursdayMorning,0
2019-01-10,05:32,5,#DogsAreBetterThanPeople,0
2019-01-10,05:32,6,happy friday eve,0
2019-01-10,05:32,7,Good Thursday,0
2019-01-10,05:32,8,Do What U Want,0
2019-01-10,05:32,9,Kuzma,31.627
2019-01-10,05:32,10,Geoff,19.884
2019-01-10,06:02,1,#ThursdayThoughts,44.610
2019-01-10,06:02,2,#WeirdPlacesToHideMoney,0
2019-01-10,06:02,3,#ThursdayMotivation,16.015
2019-01-10,06:02,4,#ThursdayMorning,0
2019-01-10,06:02,5,#DogsAreBetterThanPeople,0
2019-01-10,06:02,6,Happy Friday Eve,0
2019-01-10,06:02,7,Port of Philadelphia,0
2019-01-10,06:02,8,Do What U Want,0
2019-01-10,06:02,9,Good Thursday,0
2019-01-10,06:02,10,Our Welcoming God,0
2019-01-10,06:32,1,#ThursdayThoughts,50.104
2019-01-10,06:32,2,#WaysToStayForeverYoung,0
2019-01-10,06:32,3,#ThursdayMotivation,17.430
2019-01-10,06:32,4,#WeirdPlacesToHideMoney,0
2019-01-10,06:32,5,#ThursdayMorning,0
2019-01-10,06:32,6,Port of Philadelphia,10.583
2019-01-10,06:32,7,Good Thursday,0
2019-01-10,06:32,8,Happy Friday Eve,0
2019-01-10,06:32,9,Trump Hits The Wall,0
2019-01-10,06:32,10,Jaguar Land Rover,10.898
2019-01-10,07:02,1,#ThursdayThoughts,55.618
2019-01-10,07:02,2,#WaysToStayForeverYoung,0
2019-01-10,07:02,3,#ThursdayMotivation,18.772
2019-01-10,07:02,4,#WeirdPlacesToHideMoney,0
2019-01-10,07:02,5,#ThursdayMorning,0
2019-01-10,07:02,6,Port of Philadelphia,13.687
2019-01-10,07:02,7,Good Thursday,0
2019-01-10,07:02,8,Jaguar Land Rover,12.005
2019-01-10,07:02,9,Trump Hits the Wall,0
2019-01-10,07:02,10,Do What U Want,0
2019-01-10,07:32,1,#ThursdayThoughts,57.334
2019-01-10,07:32,2,#WaysToStayForeverYoung,0
2019-01-10,07:32,3,#ThursdayMotivation,20.378
2019-01-10,07:32,4,#WeirdPlacesToHideMoney,0
2019-01-10,07:32,5,#ThursdayMorning,0
2019-01-10,07:32,6,Port of Philadelphia,13.599
2019-01-10,07:32,7,Do What U Want,10.628
2019-01-10,07:32,8,Steve King,0
2019-01-10,07:32,9,Good Thursday,0
2019-01-10,07:32,10,Friday Eve,0
2019-01-10,08:02,1,#ThursdayThoughts,62.339
2019-01-10,08:02,2,#WaysToStayForeverYoung,0
2019-01-10,08:02,3,#ThursdayMotivation,22.050
2019-01-10,08:02,4,#WeirdPlacesToHideMoney,0
2019-01-10,08:02,5,#ThursdayMorning,0
2019-01-10,08:02,6,Steve King,10.305
2019-01-10,08:02,7,Jaguar Land Rover,13.550
2019-01-10,08:02,8,Port of Philadelphia,17.221
2019-01-10,08:02,9,Do What U Want,11.597
2019-01-10,08:02,10,Rosen,0
2019-01-10,08:37,1,#ThursdayThoughts,68.238
2019-01-10,08:37,2,#TOMORROW_X_TOGETHER,546.527
2019-01-10,08:37,3,#WaysToStayForeverYoung,0
2019-01-10,08:37,4,#ThursdayMotivation,23.773
2019-01-10,08:37,5,#YEONJUN,320.555
2019-01-10,08:37,6,Steve King,14.084
2019-01-10,08:37,7,Velvet Buzzsaw,0
2019-01-10,08:37,8,Boston Calling,0
2019-01-10,08:37,9,Baby Shark,0
2019-01-10,08:37,10,Morse,36.727
2019-01-10,09:02,1,#ThursdayThoughts,71.734
2019-01-10,09:02,2,#TOMORROW_X_TOGETHER,695.592
2019-01-10,09:02,3,#WaysToStayForeverYoung,0
2019-01-10,09:02,4,#ThursdayMotivation,24.870
2019-01-10,09:02,5,#YEONJUN,393.779
2019-01-10,09:02,6,Steve King,17.483
2019-01-10,09:02,7,Kevin Fret,0
2019-01-10,09:02,8,Boston Calling,0
2019-01-10,09:02,9,Velvet Buzzsaw,0
2019-01-10,09:02,10,Brian Dozier,0
2019-01-10,09:32,1,#ThursdayThoughts,75.845
2019-01-10,09:32,2,#TOMORROW_X_TOGETHER,802.623
2019-01-10,09:32,3,#WaysToStayForeverYoung,0
2019-01-10,09:32,4,#ThursdayMotivation,26.551
2019-01-10,09:32,5,#CondimentMovies,0
2019-01-10,09:32,6,Steve King,23.383
2019-01-10,09:32,7,Kevin Fret,0
2019-01-10,09:32,8,Velvet Buzzsaw,0
2019-01-10,09:32,9,Brian Dozier,0
2019-01-10,09:32,10,Boston Calling,0
2019-01-10,10:02,1,#ThursdayThoughts,80.265
2019-01-10,10:02,2,#TOMORROW_X_TOGETHER,876.430
2019-01-10,10:02,3,#WaysToStayForeverYoung,0
2019-01-10,10:02,4,#ThursdayMotivation,27.969
2019-01-10,10:02,5,#CondimentMovies,0
2019-01-10,10:02,6,Steve King,29.944
2019-01-10,10:02,7,Kevin Fret,0
2019-01-10,10:02,8,Velvet Buzzsaw,0
2019-01-10,10:02,9,Brian Dozier,0
2019-01-10,10:02,10,Boston Calling,0
2019-01-10,10:32,1,#ThursdayThoughts,84.885
2019-01-10,10:32,2,#WaysToStayForeverYoung,0
2019-01-10,10:32,3,#TOMORROW_X_TOGETHER,932.810
2019-01-10,10:32,4,#CondimentMovies,0
2019-01-10,10:32,5,Steve King,36.929
2019-01-10,10:32,6,#ThursdayMotivation,29.351
2019-01-10,10:32,7,Velvet Buzzsaw,0
2019-01-10,10:32,8,Kevin Fret,0
2019-01-10,10:32,9,Brian Dozier,0
2019-01-10,10:32,10,Billy Joel,0
2019-01-10,11:07,1,#ThursdayThoughts,89.382
2019-01-10,11:07,2,#CondimentMovies,0
2019-01-10,11:07,3,Steve King,44.969
2019-01-10,11:07,4,#WaysToStayForeverYoung,0
2019-01-10,11:07,5,#TOMORROW_X_TOGETHER,982.579
2019-01-10,11:07,6,#ThursdayMotivation,30.924
2019-01-10,11:07,7,Velvet Buzzsaw,0
2019-01-10,11:07,8,The Sopranos,0
2019-01-10,11:07,9,Kevin Fret,0
2019-01-10,11:07,10,McAllen,28.254
2019-01-10,11:32,1,#ThursdayThoughts,92.602
2019-01-10,11:32,2,#CondimentMovies,0
2019-01-10,11:32,3,Steve King,50.622
2019-01-10,11:32,4,#WaysToStayForeverYoung,0
2019-01-10,11:32,5,#TOMORROW_X_TOGETHER,1.010.543
2019-01-10,11:32,6,#ThursdayMotivation,31.966
2019-01-10,11:32,7,Velvet Buzzsaw,0
2019-01-10,11:32,8,Davos,18.182
2019-01-10,11:32,9,The Sopranos,10.294
2019-01-10,11:32,10,McAllen,34.987
2019-01-10,12:02,1,#ThursdayThoughts,95.874
2019-01-10,12:02,2,Steve King,57.123
2019-01-10,12:02,3,#CondimentMovies,0
2019-01-10,12:02,4,#WaysToStayForeverYoung,0
2019-01-10,12:02,5,#NWSLdraft,0
2019-01-10,12:02,6,Davos,23.491
2019-01-10,12:02,7,#TOMORROW_X_TOGETHER,1.037.569
2019-01-10,12:02,8,Velvet Buzzsaw,0
2019-01-10,12:02,9,McAllen,43.892
2019-01-10,12:02,10,The Sopranos,10.873
2019-01-10,12:37,1,#ThursdayThoughts,99.459
2019-01-10,12:37,2,Tate Martell,0
2019-01-10,12:37,3,Steve King,65.526
2019-01-10,12:37,4,#CondimentMovies,0
2019-01-10,12:37,5,#WaysToStayForeverYoung,0
2019-01-10,12:37,6,McAllen,55.865
2019-01-10,12:37,7,#NWSLdraft,0
2019-01-10,12:37,8,Davos,28.023
2019-01-10,12:37,9,Tathan,0
2019-01-10,12:37,10,Velvet Buzzsaw,0
2019-01-10,13:04,1,Tate Martell,0
2019-01-10,13:04,2,#ThursdayThoughts,102.439
2019-01-10,13:04,3,Steve King,71.115
2019-01-10,13:04,4,#CondimentMovies,0
2019-01-10,13:04,5,McAllen,64.914
2019-01-10,13:04,6,#WaysToStayForeverYoung,0
2019-01-10,13:04,7,#NWSLdraft,0
2019-01-10,13:04,8,Tathan,0
2019-01-10,13:04,9,Davos,30.020
2019-01-10,13:04,10,#StopTheShutdown,10.713
2019-01-10,13:34,1,Michael Cohen,17.717
2019-01-10,13:34,2,Tate Martell,0
2019-01-10,13:34,3,#ThursdayThoughts,105.564
2019-01-10,13:34,4,Steve King,77.210
2019-01-10,13:34,5,#CondimentMovies,0
2019-01-10,13:34,6,McAllen,74.305
2019-01-10,13:34,7,House Oversight Committee,0
2019-01-10,13:34,8,Tathan,0
2019-01-10,13:34,9,#WaysToStayForeverYoung,0
2019-01-10,13:34,10,#NWSLdraft,0
2019-01-10,14:04,1,Michael Cohen,31.829
2019-01-10,14:04,2,Tate Martell,0
2019-01-10,14:04,3,#ThursdayThoughts,108.204
2019-01-10,14:04,4,Steve King,82.592
2019-01-10,14:04,5,House Oversight Committee,0
2019-01-10,14:04,6,#CondimentMovies,0
2019-01-10,14:04,7,McAllen,81.973
2019-01-10,14:04,8,Tathan,0
2019-01-10,14:04,9,#WaysToStayForeverYoung,0
2019-01-10,14:04,10,#NWSLdraft,0
2019-01-10,14:34,1,Michael Cohen,42.763
2019-01-10,14:34,2,Tim Tebow,0
2019-01-10,14:34,3,Tate Martell,0
2019-01-10,14:34,4,#ThursdayThoughts,110.837
2019-01-10,14:34,5,Activision,10.326
2019-01-10,14:34,6,Steve King,87.208
2019-01-10,14:34,7,House Oversight Committee,0
2019-01-10,14:34,8,#CondimentMovies,0
2019-01-10,14:34,9,Bungie,25.272
2019-01-10,14:34,10,#WaysToStayForeverYoung,0
2019-01-10,15:04,1,Michael Cohen,50.475
2019-01-10,15:04,2,Activision,17.725
2019-01-10,15:04,3,Tim Tebow,0
2019-01-10,15:04,4,Bungie,36.176
2019-01-10,15:04,5,Destiny,78.475
2019-01-10,15:04,6,Tate Martell,0
2019-01-10,15:04,7,#ThursdayThoughts,113.201
2019-01-10,15:04,8,Steve King,91.370
2019-01-10,15:04,9,House Oversight Committee,11.113
2019-01-10,15:04,10,#CondimentMovies,0
2019-01-10,15:35,1,Michael Cohen,58.306
2019-01-10,15:35,2,Activision,23.063
2019-01-10,15:35,3,Tim Tebow,0
2019-01-10,15:35,4,Bungie,45.332
2019-01-10,15:35,5,Destiny,85.768
2019-01-10,15:35,6,Tate Martell,0
2019-01-10,15:35,7,#RightBeforeIFellAsleep,0
2019-01-10,15:35,8,Steve King,95.801
2019-01-10,15:35,9,Josh Gattis,0
2019-01-10,15:35,10,House Oversight Committee,12.836
2019-01-10,16:00,1,Michael Cohen,63.167
2019-01-10,16:00,2,Activision,26.338
2019-01-10,16:00,3,Tim Tebow,0
2019-01-10,16:00,4,Bungie,49.836
2019-01-10,16:00,5,Destiny,88.310
2019-01-10,16:00,6,Jed Lowrie,0
2019-01-10,16:00,7,#RightBeforeIFellAsleep,0
2019-01-10,16:00,8,Steve King,99.126
2019-01-10,16:00,9,Tate Martell,0
2019-01-10,16:00,10,josh gattis,0
2019-01-10,16:32,1,Activision,29.944
2019-01-10,16:32,2,Michael Cohen,69.484
2019-01-10,16:32,3,Jed Lowrie,0
2019-01-10,16:32,4,Tim Tebow,0
2019-01-10,16:32,5,Bungie,55.437
2019-01-10,16:32,6,Destiny,93.316
2019-01-10,16:32,7,#RightBeforeIFellAsleep,0
2019-01-10,16:32,8,#YouKnowWhatIDontGet,0
2019-01-10,16:32,9,Steve King,103.615
2019-01-10,16:32,10,Tate Martell,10.316
2019-01-10,17:07,1,Activision,33.111
2019-01-10,17:07,2,Michael Cohen,75.863
2019-01-10,17:07,3,Jed Lowrie,0
2019-01-10,17:07,4,Tim Tebow,0
2019-01-10,17:07,5,Bungie,59.881
2019-01-10,17:07,6,Destiny,95.725
2019-01-10,17:07,7,#YouKnowWhatIDontGet,0
2019-01-10,17:07,8,Zac Taylor,0
2019-01-10,17:07,9,#RightBeforeIFellAsleep,0
2019-01-10,17:07,10,#ClotheAMovieOrShow,0
2019-01-10,17:37,1,#ClotheAMovieOrShow,0
2019-01-10,17:37,2,Michael Cohen,80.521
2019-01-10,17:37,3,Activision,35.345
